country_id_alp3,year,value
khm,2017,22177200512
khm,2018,24571753583
khm,2019,27089389787
khm,2020,25808561551
kir,1970,14295280
kir,1971,15278632
kir,1972,18936527
kir,1973,31710658
kir,1974,85637174
kir,1975,55081817
kir,1976,41109617
kir,1977,38748059
kir,1978,45210026
kir,1979,42620165
kir,1980,38715555
kir,1981,41369800
kir,1982,40572066
kir,1983,37837838
kir,1984,41246161
kir,1985,32125148
kir,1986,32085561
kir,1987,33608738
kir,1988,42972107
kir,1989,41119722
kir,1990,39809539
kir,1991,47515189
kir,1992,47737955
kir,1993,46919625
kir,1994,54832578
kir,1995,56338028
kir,1996,66515377
kir,1997,67537480
kir,1998,65334841
kir,1999,69032258
kir,2000,67254174
kir,2001,63101272
kir,2002,72196458
kir,2003,90231857
kir,2004,102367039
kir,2005,112133944
kir,2006,110234940
kir,2007,132671743
kir,2008,141042610
kir,2009,132419902
kir,2010,156120439
kir,2011,181705154
kir,2012,190243433
kir,2013,185114060
kir,2014,179703165
kir,2015,171117817
kir,2016,178328984
kir,2017,187276125
kir,2018,200157021
kir,2019,188391771
kir,2020,197508774
kna,1960,12366564
kna,1961,12483229
kna,1962,12541562
kna,1963,12833226
kna,1964,13416555
kna,1965,13593932
kna,1966,14469078
kna,1967,16742338
kna,1968,14600000
kna,1969,15850000
kna,1970,16300000
kna,1971,19624746
kna,1972,22944849
kna,1973,24196018
kna,1974,31514856
kna,1975,33364055
kna,1976,30095602
kna,1977,44496296
kna,1978,49433333
kna,1979,58840741
kna,1980,68459259
kna,1981,80888889
kna,1982,86022222
kna,1983,86874074
kna,1984,98603704
kna,1985,111007407
kna,1986,130685185
kna,1987,147748148
kna,1988,172692593
kna,1989,192518519
kna,1990,217259259
kna,1991,220540741
kna,1992,242137037
kna,1993,263755556
kna,1994,295159259
kna,1995,313485185
kna,1996,333944444
kna,1997,374641308
kna,1998,383257331
kna,1999,406595484
kna,2000,421695770
kna,2001,458643829
kna,2002,481077374
kna,2003,469869870
kna,2004,506900000
kna,2005,547203704
kna,2006,644411111
kna,2007,689285185
kna,2008,751233333
kna,2009,747862963
kna,2010,760170370
kna,2011,817759259
kna,2012,800414815
kna,2013,839770370
kna,2014,916566667
kna,2015,923155556
kna,2016,1008888889
kna,2017,1060740741
kna,2018,1078518519
kna,2019,1164814815
kna,2020,980740741
kor,1960,3958190759
kor,1961,2417558289
kor,1962,2814318517
kor,1963,3988784572
kor,1964,3458939358
kor,1965,3120833333
kor,1966,3928908381
kor,1967,4855907142
kor,1968,6119284294
kor,1969,7678581344
kor,1970,9005023184
kor,1971,9903499928
kor,1972,10862327878
kor,1973,13876531432
kor,1974,19544094741
kor,1975,21784297521
kor,1976,29902479339
kor,1977,38446487603
kor,1978,51972107438
kor,1979,66946900826
kor,1980,65398646758
kor,1981,72933350954
kor,1982,78358866335
kor,1983,87760360941
kor,1984,97510235986
kor,1985,101296177099
kor,1986,116836802995
kor,1987,147948259723
kor,1988,199590823957
kor,1989,246927292765
kor,1990,283367525715
kor,1991,330648530715
kor,1992,355525267405
kor,1993,392666101885
kor,1994,463617399963
kor,1995,566583427334
kor,1996,610169556840
kor,1997,569754543830
kor,1998,383330931042
kor,1999,497512659612
kor,2000,576178114168
kor,2001,547658231280
kor,2002,627246081417
kor,2003,702717332013
kor,2004,793175007858
kor,2005,934901071333
kor,2006,1053216909888
kor,2007,1172614086540
kor,2008,1047339010225
kor,2009,943941876219
kor,2010,1144066965324
kor,2011,1253223044719
kor,2012,1278427634343
kor,2013,1370795199976
kor,2014,1484318219634
kor,2015,1465773245547
kor,2016,1500111596236
kor,2017,1623901496836
kor,2018,1724845615629
kor,2019,1651422932448
kor,2020,1637895802793
kwt,1965,2097451694
kwt,1966,2391486978
kwt,1967,2441893027
kwt,1968,2663119574
kwt,1969,2769532344
kwt,1970,2873984878
kwt,1971,3880370402
kwt,1972,4451200973
kwt,1973,5408293999
kwt,1974,13004774557
kwt,1975,12024138276
kwt,1976,13131668947
kwt,1977,14135729588
kwt,1978,15500908760
kwt,1979,24746019537
kwt,1980,28638550499
kwt,1981,25056672166
kwt,1982,21577977770
kwt,1983,20869434305
kwt,1984,21697297872
kwt,1985,21442619681
kwt,1986,17903681693
kwt,1987,22365734482
kwt,1988,20692472760
kwt,1989,24312117767
kwt,1990,18427777778
kwt,1991,11008793176
kwt,1992,19858555215
kwt,1993,23941391391
kwt,1994,24848483838
kwt,1995,27191353887
kwt,1996,31493319973
kwt,1997,30355093966
kwt,1998,25939960630
kwt,1999,30123850197
kwt,2000,37712842243
kwt,2001,34887512227
kwt,2002,38137545245
kwt,2003,47876510067
kwt,2004,59439090601
kwt,2005,80798630137
kwt,2006,101548931771
kwt,2007,114639690359
kwt,2008,147395089286
kwt,2009,105963168867
kwt,2010,115419399860
kwt,2011,154068115942
kwt,2012,174070382279
kwt,2013,174161142454
kwt,2014,162631412509
kwt,2015,114567298106
kwt,2016,109419728567
kwt,2017,120707435542
kwt,2018,138182400331
kwt,2019,136196760211
kwt,2020,105960225688
lao,1984,1757142806
lao,1985,2366666616
lao,1986,1776842041
lao,1987,1087273104
lao,1988,598961269
lao,1989,714046821
lao,1990,865559856
lao,1991,1028087972
lao,1992,1127806945
lao,1993,1327748655
lao,1994,1543606345
lao,1995,1763536305
lao,1996,1873671550
lao,1997,1747011857
lao,1998,1280177839
lao,1999,1454430642
lao,2000,1731198022
lao,2001,1768619058
lao,2002,1758176653
lao,2003,2023324407
lao,2004,2366398120
lao,2005,2735558726
lao,2006,3455031448
lao,2007,4223152219
lao,2008,5446434032
lao,2009,5836138127
lao,2010,7131773633
lao,2011,8750107402
lao,2012,10192848926
lao,2013,11983252611
lao,2014,13279248479
lao,2015,14426381187
lao,2016,15912495369
lao,2017,17071162084
lao,2018,18141651381
lao,2019,18897252233
lao,2020,19132635712
lbn,1988,3313540068
lbn,1989,2717998688
lbn,1990,2838485354
lbn,1991,4690415093
lbn,1992,5843579161
lbn,1993,7941744492
lbn,1994,9599127050
lbn,1995,11718795528
lbn,1996,13690217333
lbn,1997,15751867489
lbn,1998,17247179006
lbn,1999,17391056369
lbn,2000,17260364842
lbn,2001,17649751244
lbn,2002,19152238806
lbn,2003,20082918740
lbn,2004,21159827992
lbn,2005,21497336499
lbn,2006,22022709852
lbn,2007,24827355015
lbn,2008,29118916106
lbn,2009,35399582929
lbn,2010,38443907042
lbn,2011,39927125961
lbn,2012,44035991893
lbn,2013,46909335551
lbn,2014,48133414840
lbn,2015,50065946086
lbn,2016,51389318291
lbn,2017,53324800959
lbn,2018,55276157552
lbn,2019,51953744507
lbn,2020,31735217785
lbr,2000,874000000
lbr,2001,906000000
lbr,2002,927000000
lbr,2003,748000000
lbr,2004,897000000
lbr,2005,949000000
lbr,2006,1119000000
lbr,2007,1373000000
lbr,2008,1726000000
lbr,2009,1768000000
lbr,2010,1998000000
lbr,2011,2398000000
lbr,2012,2791614000
lbr,2013,3177198100
lbr,2014,3225652000
lbr,2015,3227075700
lbr,2016,3398419600
lbr,2017,3390703400
lbr,2018,3422754800
lbr,2019,3319596500
lbr,2020,3201187800
lby,1990,28901836158
lby,1991,31995012469
lby,1992,33881392045
lby,1993,30657030223
lby,1994,28607921929
lby,1995,25544128199
lby,1996,27884615385
lby,1997,30698633109
lby,1998,27249786142
lby,1999,35976714101
lby,2000,38270206950
lby,2001,34110064452
lby,2002,20481889764
lby,2003,26265625000
lby,2004,33122307692
lby,2005,47334148578
lby,2006,54961936663
lby,2007,67516236338
lby,2008,87140405361
lby,2009,63028320702
lby,2010,74773444901
lby,2011,34699395524
lby,2012,81873662519
lby,2013,65502870174
lby,2014,41142722414
lby,2015,27842131480
lby,2016,26197143268
lby,2017,37883243650
lby,2018,52607888718
lby,2019,52091152228
lby,2020,25418916029
lca,1980,170370370
lca,1981,194444444
lca,1982,183333333
lca,1983,197037037
lca,1984,251481481
lca,1985,284444444
lca,1986,340000000
lca,1987,375555556
lca,1988,429629630
lca,1989,486666667
lca,1990,579629630
lca,1991,613703704
lca,1992,674074074
lca,1993,684814815
lca,1994,713703704
lca,1995,762962963
lca,1996,788888889
lca,1997,805925926
lca,1998,877407407
lca,1999,921851852
lca,2000,932592593
lca,2001,892592593
lca,2002,900000000
lca,2003,987407407
lca,2004,1066666667
lca,2005,1135555556
lca,2006,1268319185
lca,2007,1336088815
lca,2008,1437731111
lca,2009,1401507889
lca,2010,1486758037
lca,2011,1576988407
lca,2012,1605146778
lca,2013,1664816741
lca,2014,1755130815
lca,2015,1808079889
lca,2016,1865513444
lca,2017,1996771444
lca,2018,2065127259
lca,2019,2118791556
lca,2020,1616772741
lie,1970,90098331
lie,1971,104888628
lie,1972,124941925
lie,1973,165930612
lie,1974,193983720
lie,1975,246387479
lie,1976,272493879
lie,1977,303496276
lie,1978,436918177
lie,1979,503180670
lie,1980,534701916
lie,1981,511658691
lie,1982,522090331
lie,1983,524034110
lie,1984,502617355
lie,1985,529078996
lie,1986,779365168
lie,1987,1052843348
lie,1988,1161757671
lie,1989,1120000917
lie,1990,1421466240
lie,1991,1484152022
lie,1992,1631197909
lie,1993,1673104494
lie,1994,1948118228
lie,1995,2428461395
lie,1996,2504033252
lie,1997,2298410391
lie,1998,2479721341
lie,1999,2664026095
lie,2000,2483953103
lie,2001,2491822707
lie,2002,2688630823
lie,2003,3070691320
lie,2004,3454362686
lie,2005,3659251526
lie,2006,4000239273
lie,2007,4601299567
lie,2008,5081432924
lie,2009,4504549214
lie,2010,5082366478
lie,2011,5739977477
lie,2012,5456009385
lie,2013,6391735894
lie,2014,6657170923
lie,2015,6268391521
lie,2016,6237264055
lie,2017,6474256119
lie,2018,6839145107
lie,2019,6684443550
lka,1960,1409873950
lka,1961,1444327731
lka,1962,1434156379
lka,1963,1240672269
lka,1964,1309747899
lka,1965,1698319328
lka,1966,1751470588
lka,1967,1859465021
lka,1968,1801344538
lka,1969,1965546218
lka,1970,2296470588
lka,1971,2369308600
lka,1972,2553936348
lka,1973,2875625000
lka,1974,3574586466
lka,1975,3791298146
lka,1976,3591319857
lka,1977,4104509583
lka,1978,2733183857
lka,1979,3364611432
lka,1980,4024621900
lka,1981,4415844156
lka,1982,4768765017
lka,1983,5167913302
lka,1984,6043474843
lka,1985,5978460972
lka,1986,6405210564
lka,1987,6682167120
lka,1988,6978371581
lka,1989,6987267684
lka,1990,8032551173
lka,1991,9000362582
lka,1992,9703011636
lka,1993,10338679636
lka,1994,11717604209
lka,1995,13029697561
lka,1996,13897738375
lka,1997,15091913884
lka,1998,15794972847
lka,1999,15656327860
lka,2000,16330814180
lka,2001,15749753805
lka,2002,16536535647
lka,2003,18881765437
lka,2004,20662525941
lka,2005,24405791045
lka,2006,28279814925
lka,2007,32350248411
lka,2008,40713812310
lka,2009,42066217872
lka,2010,56725749222
lka,2011,65292753005
lka,2012,68434409315
lka,2013,74317806538
lka,2014,79356449841
lka,2015,80604080689
lka,2016,82401038710
lka,2017,87428128124
lka,2018,87963042341
lka,2019,83990946939
lka,2020,80676681934
lso,1960,34579308
lso,1961,35699286
lso,1962,41859163
lso,1963,47039059
lso,1964,51938961
lso,1965,54878902
lso,1966,56698866
lso,1967,59260815
lso,1968,61444771
lso,1969,65966681
lso,1970,68738625
lso,1971,76482103
lso,1972,80915832
lso,1973,121181556
lso,1974,150846210
lso,1975,149560514
lso,1976,147654094
lso,1977,193307268
lso,1978,266559338
lso,1979,290142518
lso,1980,431561376
lso,1981,434188034
lso,1982,348746823
lso,1983,386699309
lso,1984,333158476
lso,1985,268626913
lso,1986,318862888
lso,1987,402774853
lso,1988,470389180
lso,1989,495404888
lso,1990,596415105
lso,1991,704329193
lso,1992,831033941
lso,1993,835592802
lso,1994,878250451
lso,1995,1001889857
lso,1996,946123276
lso,1997,997996029
lso,1998,928458206
lso,1999,912771291
lso,2000,887295268
lso,2001,825706961
lso,2002,775780698
lso,2003,1157832935
lso,2004,1511236656
lso,2005,1682350935
lso,2006,1800105590
lso,2007,1682016947
lso,2008,1766825413
lso,2009,1740830511
lso,2010,2234731974
lso,2011,2579421686
lso,2012,2477702253
lso,2013,2367113170
lso,2014,2441053176
lso,2015,2359759799
lso,2016,2114323794
lso,2017,2306843529
lso,2018,2514146888
lso,2019,2366213069
lso,2020,1875227642
ltu,1995,7867140395
ltu,1996,8382519637
ltu,1997,10118631852
ltu,1998,11239547691
ltu,1999,10971583945
ltu,2000,11524776867
ltu,2001,12237388002
ltu,2002,14259781159
ltu,2003,18781721376
ltu,2004,22627507452
ltu,2005,26097677572
ltu,2006,30183575104
ltu,2007,39697891352
ltu,2008,47797551588
ltu,2009,37388122046
ltu,2010,37128694028
ltu,2011,43535051482
ltu,2012,42927454291
ltu,2013,46523420074
ltu,2014,48533659592
ltu,2015,41418872976
ltu,2016,43018087238
ltu,2017,47640770634
ltu,2018,53724663843
ltu,2019,54697379017
ltu,2020,56546957475
lux,1960,703925706
lux,1961,704145671
lux,1962,741509481
lux,1963,791140596
lux,1964,903158754
lux,1965,921600736
lux,1966,968440149
lux,1967,974721763
lux,1968,1066447131
lux,1969,1234878981
lux,1970,1457768455
lux,1971,1518773421
lux,1972,1901697370
lux,1973,2609875802
lux,1974,3183637117
lux,1975,3123333333
lux,1976,3423586207
lux,1977,3789321328
lux,1978,4718539772
lux,1979,5516982664
lux,1980,6019805490
lux,1981,5053665797
lux,1982,4602316793
lux,1983,4524217751
lux,1984,4438435493
lux,1985,4577211767
lux,1986,6685595088
lux,1987,8320902215
lux,1988,9418167855
lux,1989,10037674038
lux,1990,12778792854
lux,1991,13834219728
lux,1992,15518702635
lux,1993,15925521222
lux,1994,17701798891
lux,1995,20853093870
lux,1996,20895314658
lux,1997,19563836265
lux,1998,20150053345
lux,1999,21891923077
lux,2000,21177470978
lux,2001,21369028188
lux,2002,23537637869
lux,2003,29601904063
lux,2004,35000480507
lux,2005,37658234050
lux,2006,42874225317
lux,2007,51521903915
lux,2008,58604890874
lux,2009,54252213115
lux,2010,56159192758
lux,2011,61615545000
lux,2012,59779802783
lux,2013,65184744717
lux,2014,68713294386
lux,2015,60047430684
lux,2016,62174650367
lux,2017,65549868207
lux,2018,71250208996
lux,2019,70195715496
lux,2020,73353132794
lva,1995,5789128637
lva,1996,5975248851
lva,1997,6527926446
lva,1998,7166275468
lva,1999,7533788134
lva,2000,7958852839
lva,2001,8362398702
lva,2002,9557031605
lva,2003,11771975157
lva,2004,14435700533
lva,2005,17003459863
lva,2006,21570076499
lva,2007,31054350978
lva,2008,35854274229
lva,2009,26410909091
lva,2010,23956163077
lva,2011,27474380566
lva,2012,28169902669
lva,2013,30204783462
lva,2014,31345148671
lva,2015,27252128627
lva,2016,28064533352
lva,2017,30408509602
lva,2018,34412210812
lva,2019,34308783825
lva,2020,33707320816
mar,1960,2037150716
mar,1961,2025689537
mar,1962,2379606422
mar,1963,2657247327
mar,1964,2798339769
mar,1965,2948325264
mar,1966,2876395613
mar,1967,3046339295
mar,1968,3271415868
mar,1969,3651615453
mar,1970,3956328426
mar,1971,4356633663
mar,1972,5074117545
mar,1973,6242177798
mar,1974,7675408486
mar,1975,8984824183
mar,1976,9584323309
mar,1977,11049896742
mar,1978,13236854105
mar,1979,15912133569
mar,1980,21728770055
mar,1981,17788171722
mar,1982,17692341358
mar,1983,16251460689
mar,1984,14824728528
mar,1985,14991283216
mar,1986,19462175322
mar,1987,21765261042
mar,1988,25705296184
mar,1989,26314220188
mar,1990,30180108562
mar,1991,32285388165
mar,1992,33711069431
mar,1993,31655473664
mar,1994,35604137423
mar,1995,39030285468
mar,1996,43161452678
mar,1997,39147844526
mar,1998,41806219379
mar,1999,41632027600
mar,2000,38857251336
mar,2001,39459581217
mar,2002,42236836821
mar,2003,52064058834
mar,2004,59626020162
mar,2005,62343022651
mar,2006,68640825481
mar,2007,79041294874
mar,2008,92507257784
mar,2009,92897320376
mar,2010,93216746662
mar,2011,101370474295
mar,2012,98266306615
mar,2013,106825649872
mar,2014,110081248587
mar,2015,101179808076
mar,2016,103311649248
mar,2017,109682728023
mar,2018,118096227400
mar,2019,119870439114
mar,2020,114725065285
mco,1970,293073868
mco,1971,327651488
mco,1972,402460333
mco,1973,523552815
mco,1974,563939671
mco,1975,711922994
mco,1976,735339912
mco,1977,811250927
mco,1978,1000535735
mco,1979,1209898293
mco,1980,1378130996
mco,1981,1205166025
mco,1982,1143229072
mco,1983,1092551781
mco,1984,1037314956
mco,1985,1082851076
mco,1986,1515209588
mco,1987,1839095595
mco,1988,2000674667
mco,1989,2010116851
mco,1990,2481316054
mco,1991,2480598884
mco,1992,2737192565
mco,1993,2574302409
mco,1994,2720310019
mco,1995,3130462610
mco,1996,3137673291
mco,1997,2840175545
mco,1998,2934498443
mco,1999,2906093757
mco,2000,2647885849
mco,2001,2718868306
mco,2002,2968987019
mco,2003,3601321065
mco,2004,4137913500
mco,2005,4203084194
mco,2006,4582988333
mco,2007,5867916781
mco,2008,6476490406
mco,2009,5451653237
mco,2010,5367625613
mco,2011,6088808463
mco,2012,5743029680
mco,2013,6555983530
mco,2014,7069616049
mco,2015,6261622101
mco,2016,6472990923
mco,2017,6431314957
mco,2018,7194024563
mco,2019,7383745662
mco,2020,6816219303
mda,1995,1752979926
mda,1996,1695122174
mda,1997,1930081169
mda,1998,1698717505
mda,1999,1170782957
mda,2000,1288429392
mda,2001,1480673594
mda,2002,1661818168
mda,2003,1980907435
mda,2004,2598249556
mda,2005,2988348836
mda,2006,3408244549
mda,2007,4401189466
mda,2008,6054849885
mda,2009,5439422031
mda,2010,6974960345
mda,2011,8414360656
mda,2012,8709165249
mda,2013,9496684701
mda,2014,9510219299
mda,2015,7745231660
mda,2016,8071480541
mda,2017,9669759987
mda,2018,11456728401
mda,2019,11970233940
mda,2020,11915547263
mdg,1960,673081724
mdg,1961,699161944
mdg,1962,739286907
mdg,1963,759345863
mdg,1964,802482183
mdg,1965,833563472
mdg,1966,900264584
mdg,1967,956436931
mdg,1968,1031669636
mdg,1969,1056391055
mdg,1970,1111859570
mdg,1971,1199507630
mdg,1972,1341590682
mdg,1973,1653062347
mdg,1974,1917508190
mdg,1975,2283049233
mdg,1976,2181844194
mdg,1977,2358930406
mdg,1978,2669755116
mdg,1979,3463565881
mdg,1980,5201818349
mdg,1981,4759333970
mdg,1982,4784977349
mdg,1983,4686457013
mdg,1984,3905938481
mdg,1985,3802557895
mdg,1986,4347989799
mdg,1987,3212900561
mdg,1988,3189456961
mdg,1989,3175638333
mdg,1990,3931334871
mdg,1991,3254713056
mdg,1992,3714967007
mdg,1993,4063298919
mdg,1994,3522226903
mdg,1995,3838101052
mdg,1996,4931861239
mdg,1997,4262965282
mdg,1998,4401967499
mdg,1999,4277903780
mdg,2000,4629247091
mdg,2001,5438332738
mdg,2002,5351701534
mdg,2003,6372498720
mdg,2004,5064732716
mdg,2005,5859269849
mdg,2006,6395712392
mdg,2007,8524620739
mdg,2008,10725137931
mdg,2009,9616879571
mdg,2010,9982711338
mdg,2011,11551819618
mdg,2012,11578974888
mdg,2013,12423555269
mdg,2014,12522957228
mdg,2015,11323020829
mdg,2016,11848613735
mdg,2017,13176313594
mdg,2018,13760033097
mdg,2019,14104664515
mdg,2020,13056079982
mdv,1980,42463576
mdv,1981,44781457
mdv,1982,47911120
mdv,1983,57829787
mdv,1984,109503546
mdv,1985,127190758
mdv,1986,141882254
mdv,1987,141223029
mdv,1988,168514513
mdv,1989,189514434
mdv,1990,215043970
mdv,1991,244396762
mdv,1992,284874920
mdv,1993,322417837
mdv,1994,356013396
mdv,1995,398988955
mdv,1996,450382328
mdv,1997,508223602
mdv,1998,540096398
mdv,1999,589239754
mdv,2000,624337145
mdv,2001,870030469
mdv,2002,897031250
mdv,2003,1052121055
mdv,2004,1226829563
mdv,2005,1163362438
mdv,2006,1575200391
mdv,2007,1868383461
mdv,2008,2271646188
mdv,2009,2345294875
mdv,2010,2588176055
mdv,2011,2774351760
mdv,2012,2886170572
mdv,2013,3295011382
mdv,2014,3697351597
mdv,2015,4109424800
mdv,2016,4379136462
mdv,2017,4754175869
mdv,2018,5300962660
mdv,2019,5607762625
mdv,2020,3742769967
mex,1960,13040000000
mex,1961,14160000000
mex,1962,15200000000
mex,1963,16960000000
mex,1964,20080000000
mex,1965,21840000000
mex,1966,24320000000
mex,1967,26560000000
mex,1968,29360000000
mex,1969,32480000000
mex,1970,35520000000
mex,1971,39200000000
mex,1972,45200000000
mex,1973,55280000000
mex,1974,72000000000
mex,1975,88000000000
mex,1976,89025974026
mex,1977,81814159292
mex,1978,102500000000
mex,1979,134561403509
mex,1980,205139086957
mex,1981,263959336735
mex,1982,184609157801
mex,1983,156159198585
mex,1984,184261495828
mex,1985,195219789801
mex,1986,134550096437
mex,1987,147540738282
mex,1988,181611549976
mex,1989,221400669714
mex,1990,261253582806
mex,1991,313142768453
mex,1992,363157598242
mex,1993,500736065605
mex,1994,527813238126
mex,1995,360073909244
mex,1996,410975595310
mex,1997,500413483109
mex,1998,526502129378
mex,1999,600232874043
mex,2000,707906744575
mex,2001,756706300590
mex,2002,772106378935
mex,2003,729336319677
mex,2004,782240601985
mex,2005,877476221382
mex,2006,975387131716
mex,2007,1052696282279
mex,2008,1109989063587
mex,2009,900045350649
mex,2010,1057801295584
mex,2011,1180489601958
mex,2012,1201089987015
mex,2013,1274443084717
mex,2014,1315351183525
mex,2015,1171867608198
mex,2016,1078490651625
mex,2017,1158913035796
mex,2018,1222408203104
mex,2019,1269433932806
mex,2020,1073915880823
mhl,1981,31020000
mhl,1982,34918000
mhl,1983,41749000
mhl,1984,45144000
mhl,1985,43879000
mhl,1986,55989000
mhl,1987,62983000
mhl,1988,70688000
mhl,1989,72798000
mhl,1990,78476000
mhl,1991,82507000
mhl,1992,91063000
mhl,1993,99461000
mhl,1994,108071000
mhl,1995,120230000
mhl,1996,110858000
mhl,1997,110705600
mhl,1998,112279400
mhl,1999,114326300
mhl,2000,115347500
mhl,2001,122824000
mhl,2002,131738200
mhl,2003,131398500
mhl,2004,132440200
mhl,2005,136559500
mhl,2006,141515800
mhl,2007,148346700
mhl,2008,151898900
mhl,2009,149769600
mhl,2010,160407100
mhl,2011,172188500
mhl,2012,180436300
mhl,2013,184840400
mhl,2014,182142800
mhl,2015,183814300
mhl,2016,201510900
mhl,2017,213204100
mhl,2018,221588900
mhl,2019,239462200
mhl,2020,244462400
mkd,1990,4699646643
mkd,1991,4938775510
mkd,1992,2436849342
mkd,1993,2682456897
mkd,1994,3559607241
mkd,1995,4707036096
mkd,1996,4642018354
mkd,1997,3912986091
mkd,1998,3765747305
mkd,1999,3863621186
mkd,2000,3772857145
mkd,2001,3709637830
mkd,2002,4018365247
mkd,2003,4946292775
mkd,2004,5682788267
mkd,2005,6258600714
mkd,2006,6861222332
mkd,2007,8336478142
mkd,2008,9909548411
mkd,2009,9401731496
mkd,2010,9407168702
mkd,2011,10494632699
mkd,2012,9745251126
mkd,2013,10817712139
mkd,2014,11362272838
mkd,2015,10064515432
mkd,2016,10672471861
mkd,2017,11307058382
mkd,2018,12683070061
mkd,2019,12606338449
mkd,2020,12263710123
mli,1967,275494520
mli,1968,343771965
mli,1969,339913833
mli,1970,359772363
mli,1971,395218567
mli,1972,486617332
mli,1973,563683660
mli,1974,538747268
mli,1975,830710615
mli,1976,939227994
mli,1977,1049838493
mli,1978,1222702356
mli,1979,1595423286
mli,1980,1759687480
mli,1981,1538980654
mli,1982,1333739017
mli,1983,1297751826
mli,1984,1232922697
mli,1985,1392205230
mli,1986,1852141547
mli,1987,2090606071
mli,1988,2169027633
mli,1989,2181810276
mli,1990,2681959313
mli,1991,2724101611
mli,1992,2830692639
mli,1993,2818306754
mli,1994,2081864106
mli,1995,2706416623
mli,1996,2780435257
mli,1997,2697102922
mli,1998,2920367497
mli,1999,3440743432
mli,2000,2961476518
mli,2001,3468327017
mli,2002,3908139487
mli,2003,4714051055
mli,2004,5454228771
mli,2005,6247496491
mli,2006,6905876385
mli,2007,8156532186
mli,2008,9838404005
mli,2009,10232036863
mli,2010,10689167195
mli,2011,12995113407
mli,2012,12442036265
mli,2013,13242691430
mli,2014,14364937997
mli,2015,13104764334
mli,2016,14026048691
mli,2017,15365714371
mli,2018,17070866299
mli,2019,17280251194
mli,2020,17465392916
mlt,1970,250721822
mlt,1971,264579880
mlt,1972,295118249
mlt,1973,345602025
mlt,1974,376094108
mlt,1975,474620440
mlt,1976,527936989
mlt,1977,625573346
mlt,1978,793675170
mlt,1979,1001300838
mlt,1980,1250242108
mlt,1981,1243469361
mlt,1982,1234518125
mlt,1983,1165771369
mlt,1984,1101828569
mlt,1985,1117835286
mlt,1986,1435079200
mlt,1987,1751247763
mlt,1988,2019474244
mlt,1989,2118574772
mlt,1990,2547163582
mlt,1991,2750041434
mlt,1992,3021910217
mlt,1993,2709178327
mlt,1994,2998570147
mlt,1995,3720400535
mlt,1996,3822882801
mlt,1997,3793418418
mlt,1998,4010571223
mlt,1999,4121350732
mlt,2000,4069515579
mlt,2001,4088368978
mlt,2002,4470446391
mlt,2003,5448415500
mlt,2004,6098092551
mlt,2005,6416184181
mlt,2006,6778324050
mlt,2007,7925371475
mlt,2008,9090406767
mlt,2009,8696366907
mlt,2010,9035932122
mlt,2011,9638916481
mlt,2012,9462238211
mlt,2013,10551661177
mlt,2014,11626281387
mlt,2015,11091434484
mlt,2016,11721521913
mlt,2017,13221298308
mlt,2018,14864712990
mlt,2019,15215714309
mlt,2020,14647384608
mmr,1961,584351384
mmr,1962,612517345
mmr,1963,659976660
mmr,1964,475197382
mmr,1965,402619414
mmr,1966,317816210
mmr,1967,328182435
mmr,1968,531186357
mmr,1969,551379226
mmr,1970,578992639
mmr,1971,559378376
mmr,1972,634525053
mmr,1973,667038769
mmr,1974,1000557950
mmr,1975,1128484859
mmr,1976,1155595925
mmr,1977,1000350727
mmr,1978,916914661
mmr,1979,919525192
mmr,1980,1010596805
mmr,1981,1064867669
mmr,1982,1302701537
mmr,1983,1427209836
mmr,1984,1354699245
mmr,1985,1310837294
mmr,1986,1590096759
mmr,1987,1448003804
mmr,1988,1392547743
mmr,1989,1674823311
mmr,1990,2036373523
mmr,1991,2137184858
mmr,1992,2216073328
mmr,1993,2809748387
mmr,1994,3821535780
mmr,1995,4879259321
mmr,1996,5759624742
mmr,1997,5633071709
mmr,1998,4613070975
mmr,1999,5643818689
mmr,2000,6849321646
mmr,2001,6220271055
mmr,2002,6110633154
mmr,2003,7754647428
mmr,2004,9390855298
mmr,2005,10588433069
mmr,2006,11863016315
mmr,2007,15591182545
mmr,2008,23013015832
mmr,2009,29455165595
mmr,2010,37796052939
mmr,2011,54118601975
mmr,2012,58318677645
mmr,2013,60572254371
mmr,2014,63264891867
mmr,2015,63045306514
mmr,2016,60291738935
mmr,2017,61449391917
mmr,2018,67144726168
mmr,2019,68697761477
mmr,2020,79852046611
mne,2000,984297589
mne,2001,1159869246
mne,2002,1284685051
mne,2003,1707710053
mne,2004,2073234418
mne,2005,2257174481
mne,2006,2721903149
mne,2007,3680711744
mne,2008,4545674528
mne,2009,4159330370
mne,2010,4143033276
mne,2011,4544516982
mne,2012,4087725813
mne,2013,4464260489
mne,2014,4587928884
mne,2015,4052913386
mne,2016,4374128319
mne,2017,4844592067
mne,2018,5504166667
mne,2019,5542674317
mne,2020,4769860741
mng,1981,2310099100
mng,1982,2552401933
mng,1983,2725736633
mng,1984,2098734600
mng,1985,2186505475
mng,1986,2896178867
mng,1987,3020611600
mng,1988,3204461567
mng,1989,3576966800
mng,1990,2560785660
mng,1991,2379018326
mng,1992,1317611864
mng,1993,768401634
mng,1994,925817092
mng,1995,1452165005
mng,1996,1345719472
mng,1997,1180934203
mng,1998,1124440249
mng,1999,1057408589
mng,2000,1136896124
mng,2001,1267997934
